,image_id,domain,split,image_path,domain_name
43,n02381460_1090,A,test,testA/n02381460_1090.jpg,Horse
44,n02381460_7230,A,test,testA/n02381460_7230.jpg,Horse
45,n02381460_3240,A,test,testA/n02381460_3240.jpg,Horse
46,n02381460_4260,A,test,testA/n02381460_4260.jpg,Horse
47,n02381460_950,A,test,testA/n02381460_950.jpg,Horse
48,n02381460_7190,A,test,testA/n02381460_7190.jpg,Horse
49,n02381460_2940,A,test,testA/n02381460_2940.jpg,Horse
50,n02381460_4470,A,test,testA/n02381460_4470.jpg,Horse
51,n02381460_7970,A,test,testA/n02381460_7970.jpg,Horse
52,n02381460_600,A,test,testA/n02381460_600.jpg,Horse
53,n02381460_3040,A,test,testA/n02381460_3040.jpg,Horse
54,n02381460_1870,A,test,testA/n02381460_1870.jpg,Horse
55,n02381460_3120,A,test,testA/n02381460_3120.jpg,Horse
56,n02381460_6690,A,test,testA/n02381460_6690.jpg,Horse
57,n02381460_1100,A,test,testA/n02381460_1100.jpg,Horse
58,n02381460_180,A,test,testA/n02381460_180.jpg,Horse
59,n02381460_2150,A,test,testA/n02381460_2150.jpg,Horse
60,n02381460_2540,A,test,testA/n02381460_2540.jpg,Horse
61,n02381460_3110,A,test,testA/n02381460_3110.jpg,Horse
62,n02381460_1920,A,test,testA/n02381460_1920.jpg,Horse
63,n02381460_3660,A,test,testA/n02381460_3660.jpg,Horse
64,n02381460_140,A,test,testA/n02381460_140.jpg,Horse
65,n02381460_800,A,test,testA/n02381460_800.jpg,Horse
66,n02381460_1300,A,test,testA/n02381460_1300.jpg,Horse
67,n02381460_4640,A,test,testA/n02381460_4640.jpg,Horse
68,n02381460_2580,A,test,testA/n02381460_2580.jpg,Horse
69,n02381460_1260,A,test,testA/n02381460_1260.jpg,Horse
70,n02381460_4650,A,test,testA/n02381460_4650.jpg,Horse
71,n02381460_1660,A,test,testA/n02381460_1660.jpg,Horse
72,n02381460_4240,A,test,testA/n02381460_4240.jpg,Horse
73,n02381460_6640,A,test,testA/n02381460_6640.jpg,Horse
74,n02381460_5940,A,test,testA/n02381460_5940.jpg,Horse
75,n02381460_7170,A,test,testA/n02381460_7170.jpg,Horse
76,n02381460_8900,A,test,testA/n02381460_8900.jpg,Horse
77,n02381460_7400,A,test,testA/n02381460_7400.jpg,Horse
78,n02381460_4530,A,test,testA/n02381460_4530.jpg,Horse
79,n02381460_1110,A,test,testA/n02381460_1110.jpg,Horse
80,n02381460_4120,A,test,testA/n02381460_4120.jpg,Horse
81,n02381460_4450,A,test,testA/n02381460_4450.jpg,Horse
82,n02381460_6290,A,test,testA/n02381460_6290.jpg,Horse
83,n02381460_530,A,test,testA/n02381460_530.jpg,Horse
84,n02381460_7300,A,test,testA/n02381460_7300.jpg,Horse
85,n02381460_120,A,test,testA/n02381460_120.jpg,Horse
86,n02381460_1360,A,test,testA/n02381460_1360.jpg,Horse
87,n02381460_690,A,test,testA/n02381460_690.jpg,Horse
88,n02381460_4740,A,test,testA/n02381460_4740.jpg,Horse
89,n02381460_900,A,test,testA/n02381460_900.jpg,Horse
90,n02381460_4420,A,test,testA/n02381460_4420.jpg,Horse
91,n02381460_6790,A,test,testA/n02381460_6790.jpg,Horse
92,n02381460_5500,A,test,testA/n02381460_5500.jpg,Horse
93,n02381460_1000,A,test,testA/n02381460_1000.jpg,Horse
94,n02381460_1160,A,test,testA/n02381460_1160.jpg,Horse
95,n02381460_490,A,test,testA/n02381460_490.jpg,Horse
96,n02381460_2870,A,test,testA/n02381460_2870.jpg,Horse
97,n02381460_3010,A,test,testA/n02381460_3010.jpg,Horse
98,n02381460_1820,A,test,testA/n02381460_1820.jpg,Horse
99,n02381460_2050,A,test,testA/n02381460_2050.jpg,Horse
100,n02381460_4800,A,test,testA/n02381460_4800.jpg,Horse
101,n02381460_1830,A,test,testA/n02381460_1830.jpg,Horse
102,n02381460_4790,A,test,testA/n02381460_4790.jpg,Horse
103,n02381460_7500,A,test,testA/n02381460_7500.jpg,Horse
104,n02381460_640,A,test,testA/n02381460_640.jpg,Horse
105,n02381460_2120,A,test,testA/n02381460_2120.jpg,Horse
106,n02381460_4550,A,test,testA/n02381460_4550.jpg,Horse
107,n02381460_1010,A,test,testA/n02381460_1010.jpg,Horse
108,n02381460_2280,A,test,testA/n02381460_2280.jpg,Horse
109,n02381460_4430,A,test,testA/n02381460_4430.jpg,Horse
110,n02381460_910,A,test,testA/n02381460_910.jpg,Horse
111,n02381460_1210,A,test,testA/n02381460_1210.jpg,Horse
112,n02381460_4630,A,test,testA/n02381460_4630.jpg,Horse
113,n02381460_9260,A,test,testA/n02381460_9260.jpg,Horse
114,n02381460_5670,A,test,testA/n02381460_5670.jpg,Horse
115,n02381460_7700,A,test,testA/n02381460_7700.jpg,Horse
116,n02381460_2650,A,test,testA/n02381460_2650.jpg,Horse
117,n02381460_440,A,test,testA/n02381460_440.jpg,Horse
118,n02381460_7660,A,test,testA/n02381460_7660.jpg,Horse
119,n02381460_7890,A,test,testA/n02381460_7890.jpg,Horse
0,n02391049_6650,B,test,testB/n02391049_6650.jpg,Zebra
1,n02391049_2350,B,test,testB/n02391049_2350.jpg,Zebra
2,n02391049_2620,B,test,testB/n02391049_2620.jpg,Zebra
3,n02391049_3270,B,test,testB/n02391049_3270.jpg,Zebra
4,n02391049_10630,B,test,testB/n02391049_10630.jpg,Zebra
5,n02391049_3310,B,test,testB/n02391049_3310.jpg,Zebra
6,n02391049_10590,B,test,testB/n02391049_10590.jpg,Zebra
7,n02391049_5990,B,test,testB/n02391049_5990.jpg,Zebra
8,n02391049_2190,B,test,testB/n02391049_2190.jpg,Zebra
9,n02391049_1300,B,test,testB/n02391049_1300.jpg,Zebra
10,n02391049_1880,B,test,testB/n02391049_1880.jpg,Zebra
11,n02391049_1100,B,test,testB/n02391049_1100.jpg,Zebra
12,n02391049_6690,B,test,testB/n02391049_6690.jpg,Zebra
13,n02391049_6860,B,test,testB/n02391049_6860.jpg,Zebra
14,n02391049_2810,B,test,testB/n02391049_2810.jpg,Zebra
15,n02391049_2970,B,test,testB/n02391049_2970.jpg,Zebra
16,n02391049_9400,B,test,testB/n02391049_9400.jpg,Zebra
17,n02391049_1060,B,test,testB/n02391049_1060.jpg,Zebra
18,n02391049_390,B,test,testB/n02391049_390.jpg,Zebra
19,n02391049_3070,B,test,testB/n02391049_3070.jpg,Zebra
20,n02391049_2420,B,test,testB/n02391049_2420.jpg,Zebra
21,n02391049_3060,B,test,testB/n02391049_3060.jpg,Zebra
22,n02391049_790,B,test,testB/n02391049_790.jpg,Zebra
23,n02391049_6520,B,test,testB/n02391049_6520.jpg,Zebra
24,n02391049_3840,B,test,testB/n02391049_3840.jpg,Zebra
25,n02391049_430,B,test,testB/n02391049_430.jpg,Zebra
26,n02391049_2790,B,test,testB/n02391049_2790.jpg,Zebra
27,n02391049_9160,B,test,testB/n02391049_9160.jpg,Zebra
28,n02391049_2800,B,test,testB/n02391049_2800.jpg,Zebra
29,n02391049_9000,B,test,testB/n02391049_9000.jpg,Zebra
30,n02391049_10810,B,test,testB/n02391049_10810.jpg,Zebra
31,n02391049_2380,B,test,testB/n02391049_2380.jpg,Zebra
32,n02391049_4730,B,test,testB/n02391049_4730.jpg,Zebra
33,n02391049_750,B,test,testB/n02391049_750.jpg,Zebra
34,n02391049_1270,B,test,testB/n02391049_1270.jpg,Zebra
35,n02391049_8080,B,test,testB/n02391049_8080.jpg,Zebra
36,n02391049_2220,B,test,testB/n02391049_2220.jpg,Zebra
37,n02391049_180,B,test,testB/n02391049_180.jpg,Zebra
38,n02391049_4490,B,test,testB/n02391049_4490.jpg,Zebra
39,n02391049_2870,B,test,testB/n02391049_2870.jpg,Zebra
40,n02391049_130,B,test,testB/n02391049_130.jpg,Zebra
41,n02391049_440,B,test,testB/n02391049_440.jpg,Zebra
42,n02391049_9460,B,test,testB/n02391049_9460.jpg,Zebra
43,n02391049_1000,B,test,testB/n02391049_1000.jpg,Zebra
44,n02391049_2290,B,test,testB/n02391049_2290.jpg,Zebra
45,n02391049_5930,B,test,testB/n02391049_5930.jpg,Zebra
46,n02391049_7060,B,test,testB/n02391049_7060.jpg,Zebra
47,n02391049_3010,B,test,testB/n02391049_3010.jpg,Zebra
48,n02391049_480,B,test,testB/n02391049_480.jpg,Zebra
49,n02391049_640,B,test,testB/n02391049_640.jpg,Zebra
50,n02391049_6180,B,test,testB/n02391049_6180.jpg,Zebra
51,n02391049_2480,B,test,testB/n02391049_2480.jpg,Zebra
52,n02391049_6190,B,test,testB/n02391049_6190.jpg,Zebra
53,n02391049_5670,B,test,testB/n02391049_5670.jpg,Zebra
54,n02391049_8340,B,test,testB/n02391049_8340.jpg,Zebra
55,n02391049_1760,B,test,testB/n02391049_1760.jpg,Zebra
56,n02391049_490,B,test,testB/n02391049_490.jpg,Zebra
57,n02391049_2730,B,test,testB/n02391049_2730.jpg,Zebra
58,n02391049_3200,B,test,testB/n02391049_3200.jpg,Zebra
59,n02391049_3770,B,test,testB/n02391049_3770.jpg,Zebra
60,n02391049_900,B,test,testB/n02391049_900.jpg,Zebra
61,n02391049_860,B,test,testB/n02391049_860.jpg,Zebra
62,n02391049_690,B,test,testB/n02391049_690.jpg,Zebra
63,n02391049_1950,B,test,testB/n02391049_1950.jpg,Zebra
64,n02391049_6780,B,test,testB/n02391049_6780.jpg,Zebra
65,n02391049_8020,B,test,testB/n02391049_8020.jpg,Zebra
66,n02391049_120,B,test,testB/n02391049_120.jpg,Zebra
67,n02391049_10910,B,test,testB/n02391049_10910.jpg,Zebra
68,n02391049_5100,B,test,testB/n02391049_5100.jpg,Zebra
69,n02391049_8140,B,test,testB/n02391049_8140.jpg,Zebra
70,n02391049_2460,B,test,testB/n02391049_2460.jpg,Zebra
71,n02391049_8830,B,test,testB/n02391049_8830.jpg,Zebra
72,n02391049_10100,B,test,testB/n02391049_10100.jpg,Zebra
73,n02391049_9680,B,test,testB/n02391049_9680.jpg,Zebra
74,n02391049_2500,B,test,testB/n02391049_2500.jpg,Zebra
75,n02391049_1790,B,test,testB/n02391049_1790.jpg,Zebra
76,n02391049_1020,B,test,testB/n02391049_1020.jpg,Zebra
77,n02391049_2930,B,test,testB/n02391049_2930.jpg,Zebra
78,n02391049_7860,B,test,testB/n02391049_7860.jpg,Zebra
79,n02391049_1430,B,test,testB/n02391049_1430.jpg,Zebra
80,n02391049_270,B,test,testB/n02391049_270.jpg,Zebra
81,n02391049_4990,B,test,testB/n02391049_4990.jpg,Zebra
82,n02391049_1630,B,test,testB/n02391049_1630.jpg,Zebra
83,n02391049_1340,B,test,testB/n02391049_1340.jpg,Zebra
84,n02391049_1220,B,test,testB/n02391049_1220.jpg,Zebra
85,n02391049_5720,B,test,testB/n02391049_5720.jpg,Zebra
86,n02391049_890,B,test,testB/n02391049_890.jpg,Zebra
87,n02391049_2890,B,test,testB/n02391049_2890.jpg,Zebra
88,n02391049_3750,B,test,testB/n02391049_3750.jpg,Zebra
89,n02391049_3220,B,test,testB/n02391049_3220.jpg,Zebra
90,n02391049_4610,B,test,testB/n02391049_4610.jpg,Zebra
91,n02391049_5240,B,test,testB/n02391049_5240.jpg,Zebra
92,n02391049_260,B,test,testB/n02391049_260.jpg,Zebra
93,n02391049_5320,B,test,testB/n02391049_5320.jpg,Zebra
94,n02391049_1150,B,test,testB/n02391049_1150.jpg,Zebra
95,n02391049_4570,B,test,testB/n02391049_4570.jpg,Zebra
96,n02391049_100,B,test,testB/n02391049_100.jpg,Zebra
97,n02391049_8000,B,test,testB/n02391049_8000.jpg,Zebra
98,n02391049_3800,B,test,testB/n02391049_3800.jpg,Zebra
99,n02391049_2510,B,test,testB/n02391049_2510.jpg,Zebra
100,n02391049_9900,B,test,testB/n02391049_9900.jpg,Zebra
101,n02391049_920,B,test,testB/n02391049_920.jpg,Zebra
102,n02391049_2100,B,test,testB/n02391049_2100.jpg,Zebra
103,n02391049_2470,B,test,testB/n02391049_2470.jpg,Zebra
104,n02391049_3090,B,test,testB/n02391049_3090.jpg,Zebra
105,n02391049_9740,B,test,testB/n02391049_9740.jpg,Zebra
106,n02391049_600,B,test,testB/n02391049_600.jpg,Zebra
107,n02391049_9350,B,test,testB/n02391049_9350.jpg,Zebra
108,n02391049_4890,B,test,testB/n02391049_4890.jpg,Zebra
109,n02391049_10980,B,test,testB/n02391049_10980.jpg,Zebra
110,n02391049_2990,B,test,testB/n02391049_2990.jpg,Zebra
111,n02391049_2760,B,test,testB/n02391049_2760.jpg,Zebra
112,n02391049_2600,B,test,testB/n02391049_2600.jpg,Zebra
113,n02391049_5810,B,test,testB/n02391049_5810.jpg,Zebra
114,n02391049_10160,B,test,testB/n02391049_10160.jpg,Zebra
115,n02391049_3130,B,test,testB/n02391049_3130.jpg,Zebra
116,n02391049_4110,B,test,testB/n02391049_4110.jpg,Zebra
117,n02391049_400,B,test,testB/n02391049_400.jpg,Zebra
118,n02391049_5030,B,test,testB/n02391049_5030.jpg,Zebra
119,n02391049_170,B,test,testB/n02391049_170.jpg,Zebra
120,n02391049_3290,B,test,testB/n02391049_3290.jpg,Zebra
121,n02391049_560,B,test,testB/n02391049_560.jpg,Zebra
122,n02391049_410,B,test,testB/n02391049_410.jpg,Zebra
123,n02391049_2570,B,test,testB/n02391049_2570.jpg,Zebra
124,n02391049_1290,B,test,testB/n02391049_1290.jpg,Zebra
125,n02391049_3450,B,test,testB/n02391049_3450.jpg,Zebra
126,n02391049_7150,B,test,testB/n02391049_7150.jpg,Zebra
127,n02391049_9960,B,test,testB/n02391049_9960.jpg,Zebra
128,n02391049_2410,B,test,testB/n02391049_2410.jpg,Zebra
129,n02391049_6890,B,test,testB/n02391049_6890.jpg,Zebra
130,n02391049_3240,B,test,testB/n02391049_3240.jpg,Zebra
131,n02391049_7740,B,test,testB/n02391049_7740.jpg,Zebra
132,n02391049_3320,B,test,testB/n02391049_3320.jpg,Zebra
133,n02391049_2200,B,test,testB/n02391049_2200.jpg,Zebra
134,n02391049_10210,B,test,testB/n02391049_10210.jpg,Zebra
135,n02391049_5220,B,test,testB/n02391049_5220.jpg,Zebra
136,n02391049_7190,B,test,testB/n02391049_7190.jpg,Zebra
137,n02391049_980,B,test,testB/n02391049_980.jpg,Zebra
138,n02391049_80,B,test,testB/n02391049_80.jpg,Zebra
139,n02391049_200,B,test,testB/n02391049_200.jpg,Zebra
